age,default,balance,housing,loan,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,contact_telephone,contact_unknown,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,poutcome_other,poutcome_success,poutcome_unknown,age_group_18-30,age_group_31-40,age_group_41-50,age_group_51-60,age_group_60+,balance_negative,balance_low,balance_medium,balance_high,campaign_single,campaign_few,campaign_many,previously_contacted,duration_short,duration_medium,duration_long,age_job_blue-collar,age_job_entrepreneur,age_job_housemaid,age_job_management,age_job_retired,age_job_self-employed,age_job_services,age_job_student,age_job_technician,age_job_unemployed,balance_housing,duration_previous
-0.4391857563729376,0,-1.01536927405505,1,0,-0.19690793933385514,2.019534022868368,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0,False,False,True,0,0,0,0,0,0,36,0,0,0,-253,0
-0.6070718986916326,0,2.2003738805772444,1,0,1.2282088827407054,-0.8556117425651979,1.815424157587856,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0,True,False,False,34,0,0,0,0,0,0,0,0,0,4087,0
-0.10341347173554775,0,-0.09436265165690669,1,0,-1.1469858207168955,-0.34569110079992627,0.5005771636550364,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,False,True,False,0,0,0,0,0,0,0,0,40,0,990,0
1.9112202360887915,0,2.2003738805772444,0,0,1.4657283530864655,0.05763596048333942,-0.8142698302777832,1.7385890487694322,0.07305850098591721,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1,False,True,False,0,0,0,0,64,0,0,0,0,0,0,392
1.7433340937700965,0,-0.08917596914943525,0,0,0.7531699420491853,0.5243429885396897,-0.8142698302777832,1.7385890487694322,0.5093768466278689,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1,False,True,False,0,0,0,62,0,0,0,0,0,0,0,554
-0.18735654289489523,0,-0.49892388723967923,1,0,-0.9094663503711354,0.005779624032633828,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,False,True,False,0,0,0,0,0,0,0,0,0,0,444,0
-1.0267872544883698,0,-0.6471148160245775,1,0,-0.0781482041609751,-1.0169425670785042,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,0,True,False,False,29,0,0,0,0,0,0,0,0,0,244,0
0.8199603110172744,0,1.1296944201063537,0,0,1.5844880882593455,-0.9218726169188773,2.4728476545542657,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,True,False,False,0,0,0,51,0,0,0,0,0,0,0,0
0.40024495522053705,0,-0.42186460427153205,0,0,-0.43442740967961524,2.330672041572601,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,False,False,True,0,0,0,0,0,46,0,0,0,0,0,0
0.06447267058314718,0,-0.23292117007078667,1,0,-1.0282260855440155,-0.5790446148281014,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0,True,False,False,42,0,0,0,0,0,0,0,0,0,803,0
-1.1107303256477175,1,0.21980211736707783,1,0,-0.9094663503711354,-0.2246929824149466,-0.8142698302777832,1.7385890487694322,0.07305850098591721,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1,False,True,False,0,0,0,28,0,0,0,0,0,0,1414,294
0.568131097539232,0,-0.21291539468482537,0,0,1.1094491475678254,1.696872373841755,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,False,False,True,0,0,0,48,0,0,0,0,0,0,0,0
-1.1946733968070649,0,-0.6700844099862369,0,0,1.3469686179135856,0.01730325435501285,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0,False,True,False,0,0,0,0,0,0,0,27,0,0,0,0
-0.4391857563729376,0,-0.518188707981716,1,0,-0.9094663503711354,-0.6222582285370227,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,True,False,False,0,0,0,0,0,0,36,0,0,0,418,0
0.8199603110172744,0,-0.6485967253124265,0,1,-0.19690793933385514,2.7772127165647884,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,False,False,True,0,0,0,0,0,0,51,0,0,0,0,0
-1.614388752603802,0,1.015587404941982,0,0,-0.9094663503711354,0.22184769257724046,-0.1568463333113734,1.0833674032638336,3.9999236117634824,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1,False,True,False,0,0,0,0,0,0,0,22,0,0,0,449
2.918537090000961,0,-0.7071321421824615,0,0,-0.3156676745067352,-0.725970901438434,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0,True,False,False,0,0,0,0,76,0,0,0,0,0,0,0
-1.1107303256477175,0,-0.23143926078293767,0,0,0.040611531011904956,-0.11809940193294065,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0,False,True,False,0,0,0,0,0,28,0,0,0,0,0,0
1.4075618091327067,0,-0.5745012609199773,0,1,-0.5531871448524953,0.5531520643456372,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,False,True,False,0,0,0,58,0,0,0,0,0,0,0,0
-0.7749580410103275,0,0.6110261693592095,1,0,1.7032478234322257,-0.8296835743398452,2.4728476545542657,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,0,True,False,False,0,0,0,0,0,32,0,0,0,0,1942,0
0.4841880263798845,0,-0.7641856497646473,0,0,-1.2657455558897757,-0.34281019321933154,-0.8142698302777832,1.7385890487694322,1.3820135379117724,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,False,True,False,0,0,0,47,0,0,0,0,0,0,0,253
0.06447267058314718,0,-1.3465759998892979,1,0,-0.19690793933385514,-0.7547799772443815,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0,True,False,False,0,0,0,42,0,0,0,0,0,0,-700,0
0.4841880263798845,0,1.3149330810874766,0,0,0.159371266184785,0.5301048037008792,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0,False,True,False,0,0,0,47,0,0,0,0,0,0,0,0
-0.8589011121696749,0,2.2003738805772444,1,0,1.3469686179135856,-0.3773810841864686,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,0,False,True,False,0,0,0,31,0,0,0,0,0,0,4087,0
-0.01947040057620028,0,2.2003738805772444,1,0,-0.3156676745067352,-0.35721473112230534,0.5005771636550364,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0,False,True,False,0,0,0,0,0,0,0,0,41,0,4087,0
-0.6070718986916326,0,-0.08250737735411483,1,0,0.39689073653054513,1.1840708244958886,0.5005771636550364,1.7385890487694322,0.5093768466278689,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,False,False,True,0,0,0,34,0,0,0,0,0,0,1006,783
-0.5231288275322851,0,-0.8279077491421536,0,0,1.8220075586051057,-0.9074680790159035,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0,True,False,False,35,0,0,0,0,0,0,0,0,0,0,0
-0.6070718986916326,0,-0.5278211183527344,1,0,0.6344102068763052,-0.7749463303085448,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0,True,False,False,34,0,0,0,0,0,0,0,0,0,405,0
0.3163018840611896,0,-0.8279077491421536,0,0,-0.19690793933385514,-0.7461372545025973,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0
-0.7749580410103275,0,0.11532751257372449,1,0,0.040611531011904956,2.8607590364020363,-0.1568463333113734,1.7385890487694322,0.07305850098591721,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,False,False,True,0,0,0,0,0,0,32,0,0,0,1273,1365
-0.01947040057620028,0,2.2003738805772444,1,0,-1.5032650262355356,2.0685094517384783,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0,False,False,True,41,0,0,0,0,0,0,0,0,0,4087,0
1.4075618091327067,0,1.6905970855571941,0,0,1.2282088827407054,2.0339385607713414,-0.8142698302777832,1.7385890487694322,2.6909685748376275,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,1,False,False,True,0,0,0,0,0,0,0,0,58,0,0,1078
-1.5304456814444547,0,-0.7160235979095553,1,0,-0.7907066151982554,-0.7922317757921133,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,0,True,False,False,0,0,0,0,0,0,0,23,0,0,151,0
-0.7749580410103275,0,-0.828648703786078,1,0,-0.43442740967961524,-0.9650862306277986,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0,True,False,False,0,0,0,0,0,0,0,0,32,0,-1,0
0.6520741686985795,0,-0.5411583019433752,0,0,1.4657283530864655,-0.13538484741650916,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0,False,True,False,0,0,0,0,0,0,0,0,49,0,0,0
0.9039033821766218,0,-0.382594008143534,1,0,-0.19690793933385514,-0.35433382354171056,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,False,True,False,0,0,0,52,0,0,0,0,0,0,601,0
1.0717895244953168,0,-0.7138007339777819,0,0,-0.7907066151982554,-0.6251391361176175,0.5005771636550364,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0,True,False,False,0,0,0,54,0,0,0,0,0,0,0,0
1.0717895244953168,0,0.021226272795314027,1,0,-0.43442740967961524,-0.48109375708787977,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,False,True,False,0,0,0,54,0,0,0,0,0,0,1146,0
-0.2712996140542427,0,-0.12622370134565983,1,0,-0.43442740967961524,-0.03167217451509799,-0.1568463333113734,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,False,True,False,38,0,0,0,0,0,0,0,0,0,947,0
-0.4391857563729376,0,-0.4285331960668525,0,0,-0.5531871448524953,-0.5646400769251276,-0.8142698302777832,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0,True,False,False,0,0,0,36,0,0,0,0,0,0,0,0
-0.4391857563729376,0,-0.5344897101480548,0,0,-0.3156676745067352,-0.8786590032099559,1.815424157587856,-0.5786582341162213,-0.3632598446560345,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,True,False,False,0,0,0,36,0,0,0,0,0,0,0,0
-0.8589011121696749,0,-0.7656675590524963,0,0,-1.1469858207168955,-0.6193773209564281,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,True,False,False,0,0,0,0,0,31,0,0,0,0,0,0
0.9039033821766218,0,0.8585050204299898,0,0,0.5156504717034252,-0.8325644819204399,0.5005771636550364,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0,True,False,False,52,0,0,0,0,0,0,0,0,0,0,0
0.8199603110172744,0,-0.09880837952045364,1,0,-1.0282260855440155,-0.05471943515985603,1.1580006606214461,-0.5786582341162213,-0.3632598446560345,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,False,True,False,51,0,0,0,0,0,0,0,0,0,984,0
